name,street,city,postal,province,full_address,X,Y,date,link
Rexall Pharma Plus,7975 Yonge Street,"Innisfil, ON",L9S 1A8,Ontario,"7975 Yonge Street Innisfil, ON L9S 1A8",44.3277427,-79.6194167,2021-04-10T12:56:16.002Z,https://covid-19.ontario.ca/vaccine-locations
Inverary Pharmasave,"3810 Perth Road, Unit 1B","Inverary, ON",K0H 1X0,Ontario,"3810 Perth Road, Unit 1B Inverary, ON K0H 1X0",44.3765726,-76.4787547,2021-04-10T12:56:16.002Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,770 Silver Seven Road,"Kanata, ON",K2V 1A5,Ontario,"770 Silver Seven Road Kanata, ON K2V 1A5",45.3026258,-75.9131164,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Kanata Pharmasave,99 Kakulu Road Unit 101,"Kanata, ON",K2L 3C8,Ontario,"99 Kakulu Road Unit 101 Kanata, ON K2L 3C8",45.3042405,-75.8947172,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,680 Eagleson Road,"Kanata, ON",K2M 2G9,Ontario,"680 Eagleson Road Kanata, ON K2M 2G9",45.2873726,-75.8684677,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,499 Terry Fox Drive Unit 10,"Kanata, ON",K2T 1H7,Ontario,"499 Terry Fox Drive Unit 10 Kanata, ON K2T 1H7",45.3108116,-75.9199686,2021-04-10T12:56:16.003Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,840 March Road,"Kanata, ON",K2K 1X7,Ontario,"840 March Road Kanata, ON K2K 1X7",45.3579397,-75.9337228,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,700 Terry Fox Drive,"Kanata, ON",K2L 4H4,Ontario,"700 Terry Fox Drive Kanata, ON K2L 4H4",45.2916794,-75.8936843,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,5357 Fernbank Road,"Kanata, ON",K2S 0T7,Ontario,"5357 Fernbank Road Kanata, ON K2S 0T7",45.2755019,-75.874195,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,142 Progress Crescent,"Kapuskasing, ON",P5N 3H6,Ontario,"142 Progress Crescent Kapuskasing, ON P5N 3H6",49.4251897,-82.4294117,2021-04-10T12:56:16.004Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,538 Park Street,"Kenora, ON",P9N 1A1,Ontario,"538 Park Street Kenora, ON P9N 1A1",49.7673311,-94.4842897,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,76 Arlington Drive Unit C,"Keswick, ON",L4P 0A9,Ontario,"76 Arlington Drive Unit C Keswick, ON L4P 0A9",44.2344385,-79.4501715,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
King City Guardian Drugs,1700 King Road Unit 27 King,"City, ON",L7B 0N1,Ontario,"1700 King Road Unit 27 King City, ON L7B 0N1",43.9319396,-79.513571,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
Amherstview Drugs,4499 Bath Road,"Kingston, ON",K7N 1A6,Ontario,"4499 Bath Road Kingston, ON K7N 1A6",44.2191619,-76.6434574,2021-04-10T12:56:16.005Z,https://covid-19.ontario.ca/vaccine-locations
Barriefield Pharmasave,"760 Highway 15, Unit 13","Kingston, ON",K7L 0C3,Ontario,"760 Highway 15, Unit 13 Kingston, ON K7L 0C3",44.2529193,-76.4609127,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
CATP Kingston,7 Hickson Avenue,"Kingston, ON",K7K 2N4,Ontario,"7 Hickson Avenue Kingston, ON K7K 2N4",44.2532378,-76.4852017,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
Clinic Pharmacy,76 Stuart Street,"Kingston, ON",K7L 2V7,Ontario,"76 Stuart Street Kingston, ON K7L 2V7",44.2237426,-76.4935185,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
Costco,1015 Centennial Drive,"Kingston, ON",K7P 3B7,Ontario,"1015 Centennial Drive Kingston, ON K7P 3B7",44.26018,-76.5603925,2021-04-10T12:56:16.006Z,https://covid-19.ontario.ca/vaccine-locations
Division Pharmacy,"472 Division Street, Unit 2","Kingston, ON",K7K 4B1,Ontario,"472 Division Street, Unit 2 Kingston, ON K7K 4B1",44.2422699,-76.49576,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
FreshCo Pharmacy Princess,2327 Princess Street,"Kingston, ON",K7M 3G1,Ontario,"2327 Princess Street Kingston, ON K7M 3G1",44.2571844,-76.549969,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
Frontenac Medical Pharmacy,789 Princess Street,"Kingston, ON",K7L 1E9,Ontario,"789 Princess Street Kingston, ON K7L 1E9",44.239413,-76.5067772,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
Gardiner's Pharmasave,500 Gardiners Road,"Kingston, ON",K7M 7W9,Ontario,"500 Gardiners Road Kingston, ON K7M 7W9",44.2353007,-76.5669322,2021-04-10T12:56:16.007Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,1048 Midland Avenue,"Kingston, ON",K7P 2X9,Ontario,"1048 Midland Avenue Kingston, ON K7P 2X9",44.2610102,-76.5722326,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Loblaws,1100 Princess Street,"Kingston, ON",K7L 5G8,Ontario,"1100 Princess Street Kingston, ON K7L 5G8",44.2428429,-76.5185193,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Lovell Drugs,166 Brock Street Saturday and Sunday hours available as needed.,"Kingston, ON",K7L 3E2,Ontario,"166 Brock Street Saturday and Sunday hours available as needed. Kingston, ON K7L 3E2",44.2309729,-76.4862192,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Med+ Pharmacy,277 Bath Road,"Kingston, ON",K7M 2X6,Ontario,"277 Bath Road Kingston, ON K7M 2X6",44.2402229,-76.5251988,2021-04-10T12:56:16.008Z,https://covid-19.ontario.ca/vaccine-locations
Medical Arts Pharmacy,800 Princess Street,"Kingston, ON",K7L 5E4,Ontario,"800 Princess Street Kingston, ON K7L 5E4",44.2389873,-76.5072859,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Medical Tree,"795 Gardiners Road, Unit 6","Kingston, ON",K7M 7E6,Ontario,"795 Gardiners Road, Unit 6 Kingston, ON K7M 7E6",44.2511182,-76.5690727,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Milford Pharmacy,728 Milford Drive,"Kingston, ON",K7P 1C6,Ontario,"728 Milford Drive Kingston, ON K7P 1C6",44.2484037,-76.5806125,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,1162 Division Road,"Kingston, ON",K7K 0C3,Ontario,"1162 Division Road Kingston, ON K7K 0C3",44.2644334,-76.5002823,2021-04-10T12:56:16.009Z,https://covid-19.ontario.ca/vaccine-locations
Nofrills,1030 Coverdale Drive,"Kingston, ON",K7M 8X7,Ontario,"1030 Coverdale Drive Kingston, ON K7M 8X7",44.2378882,-76.5919508,2021-04-10T12:56:16.010Z,https://covid-19.ontario.ca/vaccine-locations
Peters Drugs PharmaChoice,640 King Street West,"Kingston, ON",K7M 2E5,Ontario,"640 King Street West Kingston, ON K7M 2E5",44.2207463,-76.5175753,2021-04-10T12:56:16.010Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,240 Montreal Street,"Kingston, ON",K7K 3G8,Ontario,"240 Montreal Street Kingston, ON K7K 3G8",44.2384629,-76.4857377,2021-04-10T12:56:16.010Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1036 Princess Street,"Kingston, ON",K7L 1H2,Ontario,"1036 Princess Street Kingston, ON K7L 1H2",44.2419276,-76.5156591,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,817 Edgar Street,"Kingston, ON",K7M 8Y4,Ontario,"817 Edgar Street Kingston, ON K7M 8Y4",44.2502512,-76.5535727,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"945 Gardiners Road, Unit L074","Kingston, ON",K7M 7H4,Ontario,"945 Gardiners Road, Unit L074 Kingston, ON K7M 7H4",44.2563363,-76.572171,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,797 Princess Street,"Kingston, ON",K7L 1G1,Ontario,"797 Princess Street Kingston, ON K7L 1G1",44.2394846,-76.5071202,2021-04-10T12:56:16.011Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,105 Sutherland Drive,"Kingston, ON",K7K 5V6,Ontario,"105 Sutherland Drive Kingston, ON K7K 5V6",44.2689808,-76.4801421,2021-04-10T12:56:16.012Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,775 Strand Boulevard,"Kingston, ON",K7P 2S7,Ontario,"775 Strand Boulevard Kingston, ON K7P 2S7",44.2518053,-76.5931267,2021-04-10T12:56:16.012Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1011 Princess Street,"Kingston, ON",K7L 1H3,Ontario,"1011 Princess Street Kingston, ON K7L 1H3",44.2436526,-76.5142772,2021-04-10T12:56:16.012Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"2437 Princess Street, Unit 100","Kingston, ON",K7M 3G1,Ontario,"2437 Princess Street, Unit 100 Kingston, ON K7M 3G1",44.2575256,-76.5583154,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,136 Princess Street,"Kingston, ON",K7L 1A7,Ontario,"136 Princess Street Kingston, ON K7L 1A7",44.2315041,-76.4838087,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,445 Princess Street,"Kingston, ON",K7L 1C3,Ontario,"445 Princess Street Kingston, ON K7L 1C3",44.2340283,-76.4937799,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1875 Bath Road,"Kingston, ON",K7M 4Y3,Ontario,"1875 Bath Road Kingston, ON K7M 4Y3",44.236916,-76.5823035,2021-04-10T12:56:16.013Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,823 Highway 15,"Kingston, ON",K7L 4V3,Ontario,"823 Highway 15 Kingston, ON K7L 4V3",44.2553138,-76.4599028,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1201 Division Street,"Kingston, ON",K7K 6X4,Ontario,"1201 Division Street Kingston, ON K7K 6X4",44.2657409,-76.4965906,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1130 Midland Avenue,"Kingston, ON",K7P 2X9,Ontario,"1130 Midland Avenue Kingston, ON K7P 2X9",44.2651326,-76.5725577,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Weller Pharmacy,"263 Weller Avenue, Unit 2","Kingston, ON",K7K 2V4,Ontario,"263 Weller Avenue, Unit 2 Kingston, ON K7K 2V4",44.2627,-76.4912261,2021-04-10T12:56:16.014Z,https://covid-19.ontario.ca/vaccine-locations
Kingsville IDA Pharmacy,271 Main Street East,"Kingsville, ON",N9Y 1A7,Ontario,"271 Main Street East Kingsville, ON N9Y 1A7",42.0374614,-82.7268746,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,370 Main Street East,"Kingsville, ON",N9Y 0C1,Ontario,"370 Main Street East Kingsville, ON N9Y 0C1",42.0380544,-82.7227949,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs,300 Main Street South,"Kingsville, ON",N9Y 3S9,Ontario,"300 Main Street South Kingsville, ON N9Y 3S9",42.039571,-82.7262084,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Cook's Pharmacy,1450 Block Line Road Unit 201,"Kitchener, ON",N2C 0A5,Ontario,"1450 Block Line Road Unit 201 Kitchener, ON N2C 0A5",43.419017,-80.469675,2021-04-10T12:56:16.015Z,https://covid-19.ontario.ca/vaccine-locations
Fairway Lackner Pharmacy,900 Fairway Crescent Unit 5,"Kitchener, ON",N2A 0A1,Ontario,"900 Fairway Crescent Unit 5 Kitchener, ON N2A 0A1",43.4425165,-80.4149604,2021-04-10T12:56:16.016Z,https://covid-19.ontario.ca/vaccine-locations
Food Basics Pharmacy,1405 Ottawa Street North,"Kitchener, ON",N2A 1H3,Ontario,"1405 Ottawa Street North Kitchener, ON N2A 1H3",43.4566873,-80.4317775,2021-04-10T12:56:16.016Z,https://covid-19.ontario.ca/vaccine-locations
Frederick Mall Pharmacy,"385 Frederick Street, Unit 15","Kitchener, ON",N2H 2P2,Ontario,"385 Frederick Street, Unit 15 Kitchener, ON N2H 2P2",43.4570249,-80.4726292,2021-04-10T12:56:16.016Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,324 Highland Road West,"Kitchener, ON",N2M 5G2,Ontario,"324 Highland Road West Kitchener, ON N2M 5G2",43.4391888,-80.5095363,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1405 Ottawa Street North Unit 16,"Kitchener, ON",N2A 3Z1,Ontario,"1405 Ottawa Street North Unit 16 Kitchener, ON N2A 3Z1",43.4562537,-80.4296965,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,123 Pioneer Drive,"Kitchener, ON",N2P 2A3,Ontario,"123 Pioneer Drive Kitchener, ON N2P 2A3",43.3939871,-80.4319583,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy,1187 Fischer Hallman Road,"Kitchener, ON",N2E 4H9,Ontario,"1187 Fischer Hallman Road Kitchener, ON N2E 4H9",43.4055824,-80.5012615,2021-04-10T12:56:16.017Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,2960 Kingsway Drive,"Kitchener, ON",N2C 1X1,Ontario,"2960 Kingsway Drive Kitchener, ON N2C 1X1",43.4266049,-80.4386855,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Williamsburg Pharmacy,1187 Fischer Hallman Road Unit 440,"Kitchener, ON",N2E 4H9,Ontario,"1187 Fischer Hallman Road Unit 440 Kitchener, ON N2E 4H9",43.4055824,-80.5012615,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,5881 Malden Road,"LaSalle, ON",N9H 1S5,Ontario,"5881 Malden Road LaSalle, ON N9H 1S5",42.2473086,-83.0613484,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Rob's Whole Health Pharmacy,"1765 Sprucewood, Unit 250","LaSalle, ON",N9J 1X7,Ontario,"1765 Sprucewood, Unit 250 LaSalle, ON N9J 1X7",42.2464876,-83.0623683,2021-04-10T12:56:16.018Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2125 Front Road,"LaSalle, ON",N9J 2C1,Ontario,"2125 Front Road LaSalle, ON N9J 2C1",42.2279853,-83.1014726,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,6020 Malden Road,"LaSalle, ON",N9H 1S8,Ontario,"6020 Malden Road LaSalle, ON N9H 1S8",42.2435153,-83.0601321,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Zehrs,5890 Malden Road,"LaSalle, ON",N9H 1S4,Ontario,"5890 Malden Road LaSalle, ON N9H 1S4",42.2470949,-83.0584544,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Sobeys Pharmacy Lakeshore,19 Amy Croft Drive,"Lakeshore, ON",N9K 1C7,Ontario,"19 Amy Croft Drive Lakeshore, ON N9K 1C7",42.3064882,-82.8675957,2021-04-10T12:56:16.019Z,https://covid-19.ontario.ca/vaccine-locations
Central Drug Mart Pharmachoice,250 Erie Street South,"Leamington, ON",N8H 3C2,Ontario,"250 Erie Street South Leamington, ON N8H 3C2",42.0393337,-82.5986993,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Real Canadian Superstore,201 Talbot Street East,"Leamington, ON",N8H 3X5,Ontario,"201 Talbot Street East Leamington, ON N8H 3X5",42.0587347,-82.5870427,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,269 Erie Street South,"Leamington, ON",N8H 3C4,Ontario,"269 Erie Street South Leamington, ON N8H 3C4",42.0380845,-82.6019932,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,288 Erie Street South,"Leamington, ON",N8H 3C5,Ontario,"288 Erie Street South Leamington, ON N8H 3C5",42.0365856,-82.5990372,2021-04-10T12:56:16.020Z,https://covid-19.ontario.ca/vaccine-locations
Kawartha Lakes Pharmacy,55 Angeline Street North Unit 4A,"Lindsay, ON",K9V 5B7,Ontario,"55 Angeline Street North Unit 4A Lindsay, ON K9V 5B7",44.3553137,-78.7548824,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,343 Kent Street West Unit 341,"Lindsay, ON",K9B 2Z7,Ontario,"343 Kent Street West Unit 341 Lindsay, ON K9B 2Z7",44.3507422,-78.7551481,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Listowel Remedy's Rx,600 Mitchell Road,"Listowel, ON",N4W 3T1,Ontario,"600 Mitchell Road Listowel, ON N4W 3T1",43.730309,-80.9688021,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Walden Family Drugstore,135 Regional Road 24 Unit 14,"Lively, ON",P3Y 1J1,Ontario,"135 Regional Road 24 Unit 14 Lively, ON P3Y 1J1",46.4229494,-81.1433738,2021-04-10T12:56:16.021Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,693 Wonderland Road North,"London, ON",N6H 4L1,Ontario,"693 Wonderland Road North London, ON N6H 4L1",42.9875085,-81.2928291,2021-04-10T12:56:16.022Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,603 Fanshawe Park Road West,"London, ON",N6G 5B3,Ontario,"603 Fanshawe Park Road West London, ON N6G 5B3",43.0198355,-81.3104566,2021-04-10T12:56:16.022Z,https://covid-19.ontario.ca/vaccine-locations
Paul's Pharmasave,990 River Road,"Manotick, ON",K4M 1B9,Ontario,"990 River Road Manotick, ON K4M 1B9",45.2339852,-75.6774721,2021-04-10T12:56:16.022Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2266 Major Mackenzie Drive,"Maple, ON",L6A 3Y7,Ontario,"2266 Major Mackenzie Drive Maple, ON L6A 3Y7",43.8550058,-79.5130054,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,9980 Dufferin Street,"Maple, ON",L6A 4K5,Ontario,"9980 Dufferin Street Maple, ON L6A 4K5",43.8603425,-79.489283,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Markdale Pharmacy,29 Toronto Street North,"Markdale, ON",N0C 1H0,Ontario,"29 Toronto Street North Markdale, ON N0C 1H0",44.3194434,-80.648711,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,65 Kirkham Drive,"Markham, ON",L3S 0A9,Ontario,"65 Kirkham Drive Markham, ON L3S 0A9",43.8514712,-79.2505772,2021-04-10T12:56:16.023Z,https://covid-19.ontario.ca/vaccine-locations
Dales Pharmacy,377 Church Street,"Markham, ON",L6B 1A1,Ontario,"377 Church Street Markham, ON L6B 1A1",43.8844932,-79.2324101,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Drug Store Pharmacy,9305 Highway 48,"Markham, ON",L6E 0E6,Ontario,"9305 Highway 48 Markham, ON L6E 0E6",43.9018416,-79.2670315,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Freshco Pharmacy,9580 McCowan Road,"Markham, ON",L3P 3J3,Ontario,"9580 McCowan Road Markham, ON L3P 3J3",43.8927042,-79.293194,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Markham Healthplex Pharmacy,"5995 14th Avenue, Unit A2B","Markham, ON",L3S 0A2,Ontario,"5995 14th Avenue, Unit A2B Markham, ON L3S 0A2",43.8547149,-79.2575368,2021-04-10T12:56:16.024Z,https://covid-19.ontario.ca/vaccine-locations
Morelli's Pharmacy,98 Copper Creek Drive,"Markham, ON",L6B 0P2,Ontario,"98 Copper Creek Drive Markham, ON L6B 0P2",43.8684747,-79.2298717,2021-04-10T12:56:16.025Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,8601 Warden Avenue,"Markham, ON",L3R 8W3,Ontario,"8601 Warden Avenue Markham, ON L3R 8W3",43.8584054,-79.3333535,2021-04-10T12:56:16.025Z,https://covid-19.ontario.ca/vaccine-locations
Arcade And Jory Guardian Pharmacy,286 King Street,"Midland, ON",L4R 3M6,Ontario,"286 King Street Midland, ON L4R 3M6",44.749286,-79.885397,2021-04-10T12:56:16.025Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,9186 Highway 93,"Midland, ON",L4R 4K4,Ontario,"9186 Highway 93 Midland, ON L4R 4K4",44.7176023,-79.8972373,2021-04-10T12:56:16.025Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,6541 Derry Road,"Milton, ON",L9T 7W1,Ontario,"6541 Derry Road Milton, ON L9T 7W1",43.4921441,-79.8780709,2021-04-10T12:56:16.026Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1020 Kennedy Circle,"Milton, ON",L9T 0J9,Ontario,"1020 Kennedy Circle Milton, ON L9T 0J9",43.5079983,-79.8388655,2021-04-10T12:56:16.026Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,6951 Derry Road West,"Milton, ON",L9T 7H5,Ontario,"6951 Derry Road West Milton, ON L9T 7H5",43.4975595,-79.8740899,2021-04-10T12:56:16.026Z,https://covid-19.ontario.ca/vaccine-locations
Wal-Mart Pharmacy,1280 Steeles Avenue East,"Milton, ON",L9T 6R1,Ontario,"1280 Steeles Avenue East Milton, ON L9T 6R1",43.5427269,-79.8669586,2021-04-10T12:56:16.026Z,https://covid-19.ontario.ca/vaccine-locations
Apple-Hills Medical Pharmacy,1221 Bloor Street East,"Mississauga, ON",L4Y 2N8,Ontario,"1221 Bloor Street East Mississauga, ON L4Y 2N8",43.6132975,-79.5984867,2021-04-10T12:56:16.027Z,https://covid-19.ontario.ca/vaccine-locations
Carl's IDA Pharmacy,1207 Hurontario Street,"Mississauga, ON",L5G 3H2,Ontario,"1207 Hurontario Street Mississauga, ON L5G 3H2",43.5593338,-79.5867252,2021-04-10T12:56:16.027Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,3180 Laird Road,"Mississauga, ON",L5L 6A2,Ontario,"3180 Laird Road Mississauga, ON L5L 6A2",43.521047,-79.6889729,2021-04-10T12:56:16.027Z,https://covid-19.ontario.ca/vaccine-locations
Costco Pharmacy,5900 Rodeo Drive,"Mississauga, ON",L5R 3S9,Ontario,"5900 Rodeo Drive Mississauga, ON L5R 3S9",43.6121428,-79.6903758,2021-04-10T12:56:16.028Z,https://covid-19.ontario.ca/vaccine-locations
Dixie 5 Pharmacy,1185 Dundas Street East,"Mississauga, ON",L4Y 2C6,Ontario,"1185 Dundas Street East Mississauga, ON L4Y 2C6",43.6053492,-79.5895341,2021-04-10T12:56:16.028Z,https://covid-19.ontario.ca/vaccine-locations
Drug Store Pharmacy,1250 South Service Road,"Mississauga, ON",L5E 1V4,Ontario,"1250 South Service Road Mississauga, ON L5E 1V4",43.5930256,-79.5689483,2021-04-10T12:56:16.028Z,https://covid-19.ontario.ca/vaccine-locations
Drugstore Pharmacy,3050 Argentia Road,"Mississauga, ON",L5N 8E1,Ontario,"3050 Argentia Road Mississauga, ON L5N 8E1",43.5953804,-79.7856304,2021-04-10T12:56:16.028Z,https://covid-19.ontario.ca/vaccine-locations
Heritage Hills Pharmacy,4646 Heritage Hills Boulevard Unit 9-10,"Mississauga, ON",L5R 1Y4,Ontario,"4646 Heritage Hills Boulevard Unit 9-10 Mississauga, ON L5R 1Y4",43.5985631,-79.6606921,2021-04-10T12:56:16.029Z,https://covid-19.ontario.ca/vaccine-locations
Loblaw Pharmacy,250 Lakeshore Road West,"Mississauga, ON",L5H 1G3,Ontario,"250 Lakeshore Road West Mississauga, ON L5H 1G3",43.5458071,-79.5921105,2021-04-10T12:56:16.029Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,377 Burnamthorpe Road East,"Mississauga, ON",L5A 3Y1,Ontario,"377 Burnamthorpe Road East Mississauga, ON L5A 3Y1",43.602649,-79.6261679,2021-04-10T12:56:16.029Z,https://covid-19.ontario.ca/vaccine-locations
Rexall,1240 Eglinton Avenue West Unit B7,"Mississauga, ON",L5V 1N3,Ontario,"1240 Eglinton Avenue West Unit B7 Mississauga, ON L5V 1N3",43.5795537,-79.6816002,2021-04-10T12:56:16.029Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,2225 Erin Mills Parkway,"Mississauga, ON",L5K 1T9,Ontario,"2225 Erin Mills Parkway Mississauga, ON L5K 1T9",43.5307487,-79.6533683,2021-04-10T12:56:16.030Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,1585 Mississauga Valley Boulevard,"Mississauga, ON",L5A 3W9,Ontario,"1585 Mississauga Valley Boulevard Mississauga, ON L5A 3W9",43.5922322,-79.6259097,2021-04-10T12:56:16.030Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,5035 Hurontario Street,"Mississauga, ON",L4Z 3X7,Ontario,"5035 Hurontario Street Mississauga, ON L4Z 3X7",43.6081989,-79.6527543,2021-04-10T12:56:16.030Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,4141 Dixie Road,"Mississauga, ON",L4W 1V5,Ontario,"4141 Dixie Road Mississauga, ON L4W 1V5",43.6252506,-79.6045863,2021-04-10T12:56:16.031Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,7205 Goreway Drive,"Mississauga, ON",L4T 2T9,Ontario,"7205 Goreway Drive Mississauga, ON L4T 2T9",43.7182841,-79.6374099,2021-04-10T12:56:16.031Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,3980 Grand Park Drive,"Mississauga, ON",L5B 4M6,Ontario,"3980 Grand Park Drive Mississauga, ON L5B 4M6",43.5809762,-79.6490702,2021-04-10T12:56:16.031Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,7070 Mclaughlin Road,"Mississauga, ON",L5W 1W7,Ontario,"7070 Mclaughlin Road Mississauga, ON L5W 1W7",43.6367569,-79.71948,2021-04-10T12:56:16.031Z,https://covid-19.ontario.ca/vaccine-locations
Shoppers Drug Mart,"5425 Creditview Road, Unit 1","Mississauga, ON",L5V 2P3,Ontario,"5425 Creditview Road, Unit 1 Mississauga, ON L5V 2P3",43.5869617,-79.6958408,2021-04-10T12:56:16.032Z,https://covid-19.ontario.ca/vaccine-locations
